"csquares","Ecoregion","EEZ","area_sqkm","long","lat","Depth","Dominant_MSFD"
"1500:133:121:4","Greater North Sea","Netherlands",18.560591308506,3.175,53.275,29.9701910855042,"Offshore circalittoral sand"
"1500:133:122:3","Greater North Sea","Netherlands",18.560591308506,3.225,53.275,27.0574740891655,"Circalittoral sand"
"1500:133:122:4","Greater North Sea","Netherlands",18.560591308506,3.275,53.275,27.514531209237,"Circalittoral sand"
"1500:133:123:3","Greater North Sea","Netherlands",18.560591308506,3.325,53.275,28.5217535835173,"Circalittoral sand"
"1500:133:123:4","Greater North Sea","Netherlands",18.560591308506,3.375,53.275,26.7316494807601,"Circalittoral sand"
"1500:133:124:3","Greater North Sea","Netherlands",18.560591308506,3.425,53.275,33.296666847335,"Offshore circalittoral sand"
"1500:133:124:4","Greater North Sea","Netherlands",18.560591308506,3.475,53.275,28.2851563771566,"Circalittoral sand"
"1500:133:225:3","Greater North Sea","Netherlands",18.560591308506,3.525,53.275,27.4125835339228,"Circalittoral sand"
"1500:133:225:4","Greater North Sea","Netherlands",18.560591308506,3.575,53.275,28.9023524555895,"Circalittoral sand"
"1500:133:226:3","Greater North Sea","Netherlands",18.560591308506,3.625,53.275,27.8351214610868,"Circalittoral sand"
"1500:133:226:4","Greater North Sea","Netherlands",18.560591308506,3.675,53.275,29.7644877913925,"Offshore circalittoral sand"
"1500:133:227:3","Greater North Sea","Netherlands",18.560591308506,3.725,53.275,26.9081598487165,"Circalittoral sand"
"1500:133:227:4","Greater North Sea","Netherlands",18.560591308506,3.775,53.275,26.9904599711299,"Circalittoral sand"
"1500:133:228:3","Greater North Sea","Netherlands",18.560591308506,3.825,53.275,26.3134462527103,"Circalittoral sand"
"1500:133:228:4","Greater North Sea","Netherlands",18.560591308506,3.875,53.275,27.6384895816445,"Circalittoral sand"
"1500:133:229:3","Greater North Sea","Netherlands",18.560591308506,3.925,53.275,26.8689149220784,"Circalittoral sand"
"1500:133:229:4","Greater North Sea","Netherlands",18.5605913085136,3.975,53.275,27.5448871188694,"Circalittoral sand"
"1500:134:120:3","Greater North Sea","Netherlands",18.5605913085136,4.025,53.275,28.2800696069996,"Circalittoral sand"
"1500:134:120:4","Greater North Sea","Netherlands",18.5605913085175,4.075,53.275,27.5903905555606,"Circalittoral sand"
"1500:134:121:3","Greater North Sea","Netherlands",18.5605913085175,4.125,53.275,27.6459375421206,"Circalittoral sand"
"1500:134:121:4","Greater North Sea","Netherlands",18.5605913085175,4.175,53.275,29.005486122436,"Circalittoral sand"
"1500:134:122:3","Greater North Sea","Netherlands",18.5605913085175,4.225,53.275,29.7474652975798,"Circalittoral sand"
"1500:134:122:4","Greater North Sea","Netherlands",18.5605913085175,4.275,53.275,29.043880218433,"Circalittoral sand"
"1500:134:123:3","Greater North Sea","Netherlands",18.5605913085175,4.325,53.275,29.9321267281969,"Circalittoral sand"
"1500:134:123:4","Greater North Sea","Netherlands",18.5605913085175,4.375,53.275,29.3779688237442,"Circalittoral sand"
"1500:134:124:3","Greater North Sea","Netherlands",18.5605913085175,4.425,53.275,28.7273047442238,"Circalittoral sand"
"1500:134:124:4","Greater North Sea","Netherlands",18.5605913085175,4.475,53.275,28.0062326482601,"Circalittoral sand"
"1500:134:225:3","Greater North Sea","Netherlands",18.5605913085175,4.525,53.275,28.3649087771773,"Circalittoral sand"
"1500:134:225:4","Greater North Sea","Netherlands",18.5605913085175,4.575,53.275,28.7364236273699,"Circalittoral coarse sediment"
"1500:134:226:3","Greater North Sea","Netherlands",18.5605913085175,4.625,53.275,28.9223698178927,"Circalittoral coarse sediment"
"1500:134:226:4","Greater North Sea","Netherlands",18.5605913085175,4.675,53.275,26.7460069465968,"Circalittoral coarse sediment"
"1500:134:227:3","Greater North Sea","Netherlands",18.5605913085175,4.725,53.275,24.6456337422132,"Circalittoral coarse sediment"
"1500:134:227:4","Greater North Sea","Netherlands",18.5605913085175,4.775,53.275,23.1077169867025,"Circalittoral sand"
"1500:134:228:3","Greater North Sea","Netherlands",18.5605913085175,4.825,53.275,17.515030408899,"Circalittoral sand"
"1500:134:228:4","Greater North Sea","Netherlands",18.5605913085175,4.875,53.275,12.3669704478234,"Circalittoral sand"
"1500:134:229:3","Greater North Sea","Netherlands",18.5605913085175,4.925,53.275,9.60973917826851,"Circalittoral sand"
"1500:134:229:4","Greater North Sea","Netherlands",18.5605913085175,4.975,53.275,5.45691746646184,"Circalittoral sand"
"1500:235:120:3","Greater North Sea","Netherlands",18.5605913085175,5.025,53.275,1.07589248677447,"Infralittoral sand"
"1500:235:120:4","Greater North Sea","Netherlands",18.5605913085175,5.075,53.275,1.76406410650852,"Na"
"1500:235:121:3","Greater North Sea","Netherlands",18.5605913085175,5.125,53.275,1.20865463155619,"Na"
"1500:235:121:4","Greater North Sea","Netherlands",18.5605913085175,5.175,53.275,9.72708167039993,"Na"
"1500:235:122:3","Greater North Sea","Netherlands",18.5605913085175,5.225,53.275,3.6115428405257,"Na"
"1500:235:122:4","Greater North Sea","Netherlands",18.5605913085175,5.275,53.275,1.08792444807622,"Na"
"1500:235:123:3","Greater North Sea","Netherlands",18.5605913085175,5.325,53.275,0.664522569207798,"Na"
"1500:235:123:4","Greater North Sea","Netherlands",18.5605913085175,5.375,53.275,0.883684895706311,"Na"
"1500:235:124:3","Greater North Sea","Netherlands",18.5605913085175,5.425,53.275,0.487039929605089,"Na"
"1500:235:124:4","Greater North Sea","Netherlands",18.5605913085175,5.475,53.275,0.56080728921289,"Na"
"1500:235:225:3","Greater North Sea","Netherlands",18.5605913085175,5.525,53.275,0.12409067502277,"Na"
"1500:235:225:4","Greater North Sea","Netherlands",18.5605913085175,5.575,53.275,0.171911421164627,NA
"1500:237:120:3","Greater North Sea","Netherlands",18.5605913085175,7.025,53.275,1.5,NA
"1500:237:120:4","Greater North Sea","Germany",18.5605913085175,7.075,53.275,0.693438444694912,"Na"
"1500:130:123:2","Greater North Sea","United Kingdom",18.5820855675621,0.375,53.225,5.62481320738067,"Infralittoral coarse sediment"
"1500:130:124:1","Greater North Sea","United Kingdom",18.5820855675621,0.425000000000001,53.225,9.74927078601387,"Circalittoral rock and biogenic reef"
"1500:130:124:2","Greater North Sea","United Kingdom",18.5820855675621,0.474999999999998,53.225,14.7134809175299,"Circalittoral coarse sediment"
"1500:130:225:1","Greater North Sea","United Kingdom",18.5820855675621,0.524999999999999,53.225,20.7245399856733,"Circalittoral rock and biogenic reef"
"1500:130:225:2","Greater North Sea","United Kingdom",18.5820855675621,0.574999999999999,53.225,17.0757074333313,"Circalittoral mixed sediment"
"1500:130:226:1","Greater North Sea","United Kingdom",18.5820855675621,0.625,53.225,21.1917578495211,"Circalittoral rock and biogenic reef"
"1500:130:226:2","Greater North Sea","United Kingdom",18.5820855675621,0.675000000000001,53.225,20.2073220356057,"Circalittoral coarse sediment"
"1500:130:227:1","Greater North Sea","United Kingdom",18.5820855675621,0.724999999999998,53.225,16.3295225691464,"Circalittoral coarse sediment"
"1500:130:227:2","Greater North Sea","United Kingdom",18.5820855675621,0.774999999999999,53.225,18.7762413409849,"Circalittoral rock and biogenic reef"
"1500:130:228:1","Greater North Sea","United Kingdom",18.5820855675621,0.824999999999999,53.225,16.4278689088921,"Circalittoral sand"
"1500:130:228:2","Greater North Sea","United Kingdom",18.5820855675621,0.875,53.225,17.3199218788909,"Circalittoral coarse sediment"
"1500:130:229:1","Greater North Sea","United Kingdom",18.5820855675621,0.925000000000001,53.225,18.8194184261892,"Circalittoral coarse sediment"
"1500:130:229:2","Greater North Sea","United Kingdom",18.5820855675621,0.974999999999998,53.225,18.6257118114995,"Circalittoral coarse sediment"
"1500:131:120:1","Greater North Sea","United Kingdom",18.5820855675583,1.025,53.225,18.0289236158133,"Circalittoral coarse sediment"
"1500:131:120:2","Greater North Sea","United Kingdom",18.5820855675545,1.075,53.225,19.2191233370039,"Circalittoral coarse sediment"
"1500:131:121:1","Greater North Sea","United Kingdom",18.5820855675545,1.125,53.225,20.8517100537817,"Circalittoral coarse sediment"
"1500:131:121:2","Greater North Sea","United Kingdom",18.5820855675545,1.175,53.225,21.980542499986,"Circalittoral coarse sediment"
"1500:131:122:1","Greater North Sea","United Kingdom",18.5820855675545,1.225,53.225,24.6065668513377,"Circalittoral coarse sediment"
"1500:131:122:2","Greater North Sea","United Kingdom",18.5820855675545,1.275,53.225,21.6962934599982,"Circalittoral coarse sediment"
"1500:131:123:1","Greater North Sea","United Kingdom",18.5820855675545,1.325,53.225,21.8649088649286,"Circalittoral coarse sediment"
"1500:131:123:2","Greater North Sea","United Kingdom",18.5820855675545,1.375,53.225,22.9381033480167,"Circalittoral coarse sediment"
"1500:131:124:1","Greater North Sea","United Kingdom",18.5820855675545,1.425,53.225,22.1016102292471,"Offshore circalittoral coarse sediment"
"1500:131:124:2","Greater North Sea","United Kingdom",18.5820855675545,1.475,53.225,25.936206534091,"Offshore circalittoral coarse sediment"
"1500:131:225:1","Greater North Sea","United Kingdom",18.5820855675545,1.525,53.225,26.623203193148,"Offshore circalittoral coarse sediment"
"1500:131:225:2","Greater North Sea","United Kingdom",18.5820855675545,1.575,53.225,24.281601558129,"Offshore circalittoral coarse sediment"
"1500:131:226:1","Greater North Sea","United Kingdom",18.5820855675545,1.625,53.225,25.5640234566397,"Offshore circalittoral sand"
"1500:131:226:2","Greater North Sea","United Kingdom",18.5820855675545,1.675,53.225,24.7713107657101,"Circalittoral sand"
"1500:131:227:1","Greater North Sea","United Kingdom",18.5820855675545,1.725,53.225,26.2994140378303,"Offshore circalittoral sand"
"1500:131:227:2","Greater North Sea","United Kingdom",18.5820855675545,1.775,53.225,29.1482334219747,"Offshore circalittoral sand"
"1500:131:228:1","Greater North Sea","United Kingdom",18.5820855675545,1.825,53.225,32.7527083891133,"Offshore circalittoral sand"
"1500:131:228:2","Greater North Sea","United Kingdom",18.5820855675545,1.875,53.225,23.4202777379089,"Offshore circalittoral sand"
"1500:131:229:1","Greater North Sea","United Kingdom",18.5820855675545,1.925,53.225,25.4089583833184,"Offshore circalittoral sand"
"1500:131:229:2","Greater North Sea","United Kingdom",18.5820855675545,1.975,53.225,28.7206424867941,"Offshore circalittoral sand"
"1500:132:120:1","Greater North Sea","United Kingdom",18.5820855675545,2.025,53.225,27.401970460597,"Offshore circalittoral sand"
"1500:132:120:2","Greater North Sea","United Kingdom",18.5820855675545,2.075,53.225,23.1992491185665,"Offshore circalittoral sand"
"1500:132:121:1","Greater North Sea","United Kingdom",18.5820855675545,2.125,53.225,29.2942403877775,"Offshore circalittoral sand"
"1500:132:121:2","Greater North Sea","United Kingdom",18.5820855675545,2.175,53.225,36.5907422643569,"Offshore circalittoral sand"
"1500:132:122:1","Greater North Sea","United Kingdom",18.5820855675545,2.225,53.225,32.9685763840874,"Offshore circalittoral sand"
"1500:132:122:2","Greater North Sea","United Kingdom",18.5820855675545,2.275,53.225,30.0043837593661,"Offshore circalittoral sand"
"1500:132:123:1","Greater North Sea","United Kingdom",18.5820855675545,2.325,53.225,29.3195399377081,"Offshore circalittoral sand"
"1500:132:123:2","Greater North Sea","United Kingdom",18.5820855675545,2.375,53.225,33.765429681374,"Offshore circalittoral sand"
"1500:132:124:1","Greater North Sea","United Kingdom",18.5820855675545,2.425,53.225,26.9293533447716,"Circalittoral sand"
"1500:132:124:2","Greater North Sea","United Kingdom",18.5820855675545,2.475,53.225,29.5387282686101,"Offshore circalittoral sand"
"1500:132:225:1","Greater North Sea","United Kingdom",18.5820855675545,2.525,53.225,31.1201041034526,"Offshore circalittoral sand"
"1500:132:225:2","Greater North Sea","United Kingdom",18.5820855675545,2.575,53.225,32.167187438243,"Offshore circalittoral sand"
"1500:132:226:1","Greater North Sea","United Kingdom",18.5820855675545,2.625,53.225,31.8299044196804,"Offshore circalittoral sand"
"1500:132:226:2","Greater North Sea","United Kingdom",18.5820855675545,2.675,53.225,32.8229598427812,"Offshore circalittoral sand"
"1500:132:227:1","Greater North Sea","United Kingdom",18.5820855675545,2.725,53.225,31.4028559500972,"Offshore circalittoral sand"
"1500:132:227:2","Greater North Sea","United Kingdom",18.5820855675545,2.775,53.225,31.4467274604572,"Offshore circalittoral sand"
"1500:132:228:1","Greater North Sea","United Kingdom",18.5820855675545,2.825,53.225,31.5349306646321,"Offshore circalittoral sand"
"1500:132:228:2","Greater North Sea","United Kingdom",18.5820855675545,2.875,53.225,31.9819096401334,"Offshore circalittoral sand"
"1500:132:229:1","Greater North Sea","United Kingdom",18.5820855675545,2.925,53.225,30.3961327655448,"Offshore circalittoral sand"
"1500:132:229:2","Greater North Sea","United Kingdom",18.5820855675545,2.975,53.225,27.6504382267594,"Circalittoral sand"
"1500:133:120:1","Greater North Sea","United Kingdom",18.5820855675545,3.025,53.225,33.7938282406992,"Offshore circalittoral sand"
"1500:133:120:2","Greater North Sea","United Kingdom",18.5820855675545,3.075,53.225,28.5436934497621,"Circalittoral sand"
"1500:133:121:1","Greater North Sea","Netherlands",18.5820855675545,3.125,53.225,28.0007463966807,"Circalittoral sand"
"1500:133:121:2","Greater North Sea","Netherlands",18.5820855675545,3.175,53.225,30.2854686213864,"Offshore circalittoral sand"
"1500:133:122:1","Greater North Sea","Netherlands",18.5820855675545,3.225,53.225,28.4664147769411,"Circalittoral sand"
"1500:133:122:2","Greater North Sea","Netherlands",18.5820855675545,3.275,53.225,28.3908678616087,"Circalittoral sand"
"1500:133:123:1","Greater North Sea","Netherlands",18.5820855675545,3.325,53.225,28.2787151096596,"Circalittoral sand"
"1500:133:123:2","Greater North Sea","Netherlands",18.5820855675545,3.375,53.225,25.6971786924534,"Circalittoral sand"
"1500:133:124:1","Greater North Sea","Netherlands",18.5820855675545,3.425,53.225,33.4247352108359,"Offshore circalittoral sand"
"1500:133:124:2","Greater North Sea","Netherlands",18.5820855675545,3.475,53.225,27.8879861222373,"Circalittoral sand"
"1500:133:225:1","Greater North Sea","Netherlands",18.5820855675545,3.525,53.225,28.0131598028872,"Circalittoral sand"
"1500:133:225:2","Greater North Sea","Netherlands",18.5820855675545,3.575,53.225,28.0932031737434,"Circalittoral sand"
"1500:133:226:1","Greater North Sea","Netherlands",18.5820855675545,3.625,53.225,27.8644315078855,"Circalittoral sand"
"1500:133:226:2","Greater North Sea","Netherlands",18.5820855675545,3.675,53.225,27.8302169624302,"Circalittoral sand"
"1500:133:227:1","Greater North Sea","Netherlands",18.5820855675545,3.725,53.225,26.596788118283,"Circalittoral sand"
"1500:133:227:2","Greater North Sea","Netherlands",18.5820855675545,3.775,53.225,26.5080729449789,"Circalittoral sand"
"1500:133:228:1","Greater North Sea","Netherlands",18.5820855675545,3.825,53.225,26.0109548833635,"Circalittoral sand"
"1500:133:228:2","Greater North Sea","Netherlands",18.5820855675545,3.875,53.225,27.9394618090656,"Circalittoral sand"
"1500:133:229:1","Greater North Sea","Netherlands",18.5820855675545,3.925,53.225,26.5298176242246,"Circalittoral sand"
"1500:133:229:2","Greater North Sea","Netherlands",18.5820855675507,3.975,53.225,28.2378168230255,"Circalittoral sand"
"1500:134:120:1","Greater North Sea","Netherlands",18.5820855675507,4.025,53.225,28.643307423426,"Circalittoral sand"
"1500:134:120:2","Greater North Sea","Netherlands",18.5820855675507,4.075,53.225,27.7102255713609,"Circalittoral sand"
"1500:134:121:1","Greater North Sea","Netherlands",18.5820855675507,4.125,53.225,28.7222395564119,"Circalittoral sand"
"1500:134:121:2","Greater North Sea","Netherlands",18.5820855675507,4.175,53.225,29.3369616253508,"Circalittoral sand"
"1500:134:122:1","Greater North Sea","Netherlands",18.5820855675507,4.225,53.225,29.4218750182125,"Circalittoral sand"
"1500:134:122:2","Greater North Sea","Netherlands",18.5820855675507,4.275,53.225,30.145850620336,"Circalittoral sand"
"1500:134:123:1","Greater North Sea","Netherlands",18.5820855675507,4.325,53.225,30.5954859894183,"Circalittoral sand"
"1500:134:123:2","Greater North Sea","Netherlands",18.5820855675507,4.375,53.225,30.0198785050048,"Circalittoral coarse sediment"
"1500:134:124:1","Greater North Sea","Netherlands",18.5820855675507,4.425,53.225,29.5685285727183,"Circalittoral coarse sediment"
"1500:134:124:2","Greater North Sea","Netherlands",18.5820855675507,4.475,53.225,29.1004948218664,"Circalittoral coarse sediment"
"1500:134:225:1","Greater North Sea","Netherlands",18.5820855675507,4.525,53.225,28.7393315997389,"Circalittoral coarse sediment"
"1500:134:225:2","Greater North Sea","Netherlands",18.5820855675507,4.575,53.225,28.5490754776531,"Circalittoral sand"
"1500:134:226:1","Greater North Sea","Netherlands",18.5820855675507,4.625,53.225,25.4231597251362,"Circalittoral sand"
"1500:134:226:2","Greater North Sea","Netherlands",18.5820855675507,4.675,53.225,24.883988722331,"Circalittoral sand"
"1500:134:227:1","Greater North Sea","Netherlands",18.5820855675507,4.725,53.225,23.0916579307781,"Circalittoral sand"
"1500:134:227:2","Greater North Sea","Netherlands",18.5820855675507,4.775,53.225,17.0668923461603,"Circalittoral sand"
"1500:134:228:1","Greater North Sea","Netherlands",18.5820855675507,4.825,53.225,9.30096957017546,"Circalittoral sand"
"1500:134:228:2","Greater North Sea","Netherlands",18.5820855675507,4.875,53.225,4.90125518613308,"Infralittoral sand"
"1500:134:229:1","Greater North Sea","Netherlands",18.5820855675507,4.925,53.225,2.90263513317867,"Na"
"1500:134:229:2","Greater North Sea","Netherlands",18.5820855675507,4.975,53.225,1.03610488429836,"Na"
"1500:235:120:1","Greater North Sea","Netherlands",18.5820855675507,5.025,53.225,0.848007809936664,"Na"
"1500:235:120:2","Greater North Sea","Netherlands",18.5820855675507,5.075,53.225,0.764366317928458,NA
"1500:235:121:1","Greater North Sea","Netherlands",18.5820855675507,5.125,53.225,1.91346787923895,"Na"
"1500:235:121:2","Greater North Sea","Netherlands",18.5820855675507,5.175,53.225,5.95189670990739,"Na"
"1500:235:122:1","Greater North Sea","Netherlands",18.5820855675507,5.225,53.225,3.44518809894154,"Na"
"1500:235:122:2","Greater North Sea","Netherlands",18.5820855675507,5.275,53.225,3.01082197978765,"Na"
"1500:235:123:1","Greater North Sea","Netherlands",18.5820855675507,5.325,53.225,1.79991319415907,"Na"
"1500:235:123:2","Greater North Sea","Netherlands",18.5820855675507,5.375,53.225,0.657391494079396,"Na"
"1500:235:124:1","Greater North Sea","Netherlands",18.5820855675507,5.425,53.225,1.23949337096543,"Na"
"1500:235:124:2","Greater North Sea","Netherlands",18.5820855675507,5.475,53.225,1.45856949894132,"Na"
"1500:130:113:4","Greater North Sea","United Kingdom",18.6035650829697,0.375,53.175,7.08062500647033,"Circalittoral coarse sediment"
"1500:130:114:3","Greater North Sea","United Kingdom",18.6035650829697,0.425000000000001,53.175,10.0432335096929,"Circalittoral rock and biogenic reef"
"1500:130:114:4","Greater North Sea","United Kingdom",18.6035650829697,0.474999999999998,53.175,13.6890190848046,"Circalittoral rock and biogenic reef"
"1500:130:215:3","Greater North Sea","United Kingdom",18.6035650829697,0.524999999999999,53.175,20.4306510434382,"Circalittoral mixed sediment"
"1500:130:215:4","Greater North Sea","United Kingdom",18.6035650829697,0.574999999999999,53.175,20.7231857967046,"Circalittoral mixed sediment"
"1500:130:216:3","Greater North Sea","United Kingdom",18.6035650829697,0.625,53.175,23.4448827612731,"Circalittoral mixed sediment"
"1500:130:216:4","Greater North Sea","United Kingdom",18.6035650829697,0.675000000000001,53.175,12.4629340012454,"Circalittoral sand"
"1500:130:217:3","Greater North Sea","United Kingdom",18.6035650829697,0.724999999999998,53.175,9.87930988478992,"Circalittoral sand"
"1500:130:217:4","Greater North Sea","United Kingdom",18.6035650829697,0.774999999999999,53.175,12.3086718805134,"Circalittoral sand"
"1500:130:218:3","Greater North Sea","United Kingdom",18.6035650829697,0.824999999999999,53.175,16.3554774729742,"Circalittoral coarse sediment"
"1500:130:218:4","Greater North Sea","United Kingdom",18.6035650829697,0.875,53.175,17.8828993172695,"Circalittoral coarse sediment"
"1500:130:219:3","Greater North Sea","United Kingdom",18.6035650829697,0.925000000000001,53.175,15.704123262316,"Circalittoral coarse sediment"
"1500:130:219:4","Greater North Sea","United Kingdom",18.6035650829697,0.974999999999998,53.175,17.5100000219213,"Circalittoral coarse sediment"
"1500:131:110:3","Greater North Sea","United Kingdom",18.6035650829773,1.025,53.175,16.8477517353992,"Circalittoral coarse sediment"
"1500:131:110:4","Greater North Sea","United Kingdom",18.6035650829697,1.075,53.175,18.5671051177714,"Circalittoral coarse sediment"
"1500:131:111:3","Greater North Sea","United Kingdom",18.6035650829697,1.125,53.175,19.3958854228258,"Circalittoral coarse sediment"
"1500:131:111:4","Greater North Sea","United Kingdom",18.6035650829697,1.175,53.175,20.2432986729675,"Circalittoral coarse sediment"
"1500:131:112:3","Greater North Sea","United Kingdom",18.6035650829697,1.225,53.175,23.2499653100967,"Circalittoral coarse sediment"
"1500:131:112:4","Greater North Sea","United Kingdom",18.6035650829697,1.275,53.175,24.8692275103596,"Offshore circalittoral coarse sediment"
"1500:131:113:3","Greater North Sea","United Kingdom",18.6035650829697,1.325,53.175,24.7607943829563,"Offshore circalittoral coarse sediment"
"1500:131:113:4","Greater North Sea","United Kingdom",18.6035650829697,1.375,53.175,25.3461978013317,"Offshore circalittoral coarse sediment"
"1500:131:114:3","Greater North Sea","United Kingdom",18.6035650829697,1.425,53.175,25.5210417260726,"Offshore circalittoral coarse sediment"
"1500:131:114:4","Greater North Sea","United Kingdom",18.6035650829697,1.475,53.175,25.7483072413339,"Offshore circalittoral coarse sediment"
"1500:131:215:3","Greater North Sea","United Kingdom",18.6035650829697,1.525,53.175,27.3664756938815,"Offshore circalittoral coarse sediment"
"1500:131:215:4","Greater North Sea","United Kingdom",18.6035650829697,1.575,53.175,27.174110216399,"Offshore circalittoral coarse sediment"
"1500:131:216:3","Greater North Sea","United Kingdom",18.6035650829697,1.625,53.175,28.6348481434915,"Offshore circalittoral coarse sediment"
"1500:131:216:4","Greater North Sea","United Kingdom",18.6035650829697,1.675,53.175,31.6182291681568,"Offshore circalittoral coarse sediment"
"1500:131:217:3","Greater North Sea","United Kingdom",18.6035650829697,1.725,53.175,31.0987195918957,"Offshore circalittoral coarse sediment"
"1500:131:217:4","Greater North Sea","United Kingdom",18.6035650829697,1.775,53.175,33.7089150825308,"Offshore circalittoral coarse sediment"
"1500:131:218:3","Greater North Sea","United Kingdom",18.6035650829697,1.825,53.175,29.2029210734699,"Offshore circalittoral sand"
"1500:131:218:4","Greater North Sea","United Kingdom",18.6035650829697,1.875,53.175,31.7548481451554,"Offshore circalittoral sand"
"1500:131:219:3","Greater North Sea","United Kingdom",18.6035650829697,1.925,53.175,24.4055034350604,"Offshore circalittoral sand"
"1500:131:219:4","Greater North Sea","United Kingdom",18.6035650829697,1.975,53.175,19.918706636048,"Circalittoral sand"
"1500:132:110:3","Greater North Sea","United Kingdom",18.6035650829697,2.025,53.175,24.6995138049954,"Offshore circalittoral sand"
"1500:132:110:4","Greater North Sea","United Kingdom",18.6035650829697,2.075,53.175,27.2066189402507,"Offshore circalittoral sand"
"1500:132:111:3","Greater North Sea","United Kingdom",18.6035650829697,2.125,53.175,28.0608680177894,"Offshore circalittoral coarse sediment"
"1500:132:111:4","Greater North Sea","United Kingdom",18.6035650829697,2.175,53.175,25.7557161628372,"Circalittoral sand"
"1500:132:112:3","Greater North Sea","United Kingdom",18.6035650829697,2.225,53.175,36.0775303410159,"Offshore circalittoral sand"
"1500:132:112:4","Greater North Sea","United Kingdom",18.6035650829697,2.275,53.175,32.4985416688853,"Offshore circalittoral sand"
"1500:132:113:3","Greater North Sea","United Kingdom",18.6035650829697,2.325,53.175,33.5928559377789,"Offshore circalittoral sand"
"1500:132:113:4","Greater North Sea","United Kingdom",18.6035650829697,2.375,53.175,29.6724653798673,"Offshore circalittoral sand"
"1500:132:114:3","Greater North Sea","United Kingdom",18.6035650829697,2.425,53.175,31.7269184134073,"Offshore circalittoral sand"
"1500:132:114:4","Greater North Sea","United Kingdom",18.6035650829697,2.475,53.175,30.9828646174735,"Offshore circalittoral sand"
"1500:132:215:3","Greater North Sea","United Kingdom",18.6035650829697,2.525,53.175,31.7823958794276,"Offshore circalittoral sand"
"1500:132:215:4","Greater North Sea","United Kingdom",18.6035650829697,2.575,53.175,32.9927082285285,"Offshore circalittoral sand"
"1500:132:216:3","Greater North Sea","United Kingdom",18.6035650829697,2.625,53.175,33.5134115765492,"Offshore circalittoral sand"
"1500:132:216:4","Greater North Sea","United Kingdom",18.6035650829697,2.675,53.175,32.9495352879167,"Offshore circalittoral sand"
"1500:132:217:3","Greater North Sea","United Kingdom",18.6035650829697,2.725,53.175,33.078802421689,"Offshore circalittoral sand"
"1500:132:217:4","Greater North Sea","United Kingdom",18.6035650829697,2.775,53.175,31.1266840754284,"Offshore circalittoral sand"
"1500:132:218:3","Greater North Sea","United Kingdom",18.6035650829697,2.825,53.175,31.5501821322574,"Offshore circalittoral sand"
"1500:132:218:4","Greater North Sea","United Kingdom",18.6035650829697,2.875,53.175,31.9620309919119,"Offshore circalittoral sand"
"1500:132:219:3","Greater North Sea","United Kingdom",18.6035650829697,2.925,53.175,33.108875564403,"Offshore circalittoral sand"
"1500:132:219:4","Greater North Sea","United Kingdom",18.6035650829697,2.975,53.175,27.3863846022222,"Circalittoral sand"
"1500:133:110:3","Greater North Sea","United Kingdom",18.6035650829697,3.025,53.175,32.0798527242409,"Offshore circalittoral sand"
"1500:133:110:4","Greater North Sea","United Kingdom",18.6035650829697,3.075,53.175,29.949579063389,"Offshore circalittoral sand"
"1500:133:111:3","Greater North Sea","Netherlands",18.6035650829697,3.125,53.175,27.6416537480222,"Circalittoral sand"
"1500:133:111:4","Greater North Sea","Netherlands",18.6035650829697,3.175,53.175,30.696389068332,"Offshore circalittoral sand"
"1500:133:112:3","Greater North Sea","Netherlands",18.6035650829697,3.225,53.175,28.8839237665137,"Circalittoral sand"
"1500:133:112:4","Greater North Sea","Netherlands",18.6035650829697,3.275,53.175,29.4057813212276,"Offshore circalittoral sand"
"1500:133:113:3","Greater North Sea","Netherlands",18.6035650829697,3.325,53.175,28.7032204344869,"Circalittoral sand"
"1500:133:113:4","Greater North Sea","Netherlands",18.6035650829697,3.375,53.175,27.5471180760198,"Circalittoral sand"
"1500:133:114:3","Greater North Sea","Netherlands",18.6035650829697,3.425,53.175,31.1610721531842,"Offshore circalittoral sand"
"1500:133:114:4","Greater North Sea","Netherlands",18.6035650829697,3.475,53.175,27.3239720953835,"Circalittoral sand"
"1500:133:215:3","Greater North Sea","Netherlands",18.6035650829697,3.525,53.175,29.4711770229869,"Offshore circalittoral sand"
"1500:133:215:4","Greater North Sea","Netherlands",18.6035650829697,3.575,53.175,27.3284461581045,"Circalittoral sand"
"1500:133:216:3","Greater North Sea","Netherlands",18.6035650829697,3.625,53.175,28.2244096886781,"Circalittoral sand"
"1500:133:216:4","Greater North Sea","Netherlands",18.6035650829697,3.675,53.175,26.2331598550081,"Circalittoral sand"
"1500:133:217:3","Greater North Sea","Netherlands",18.6035650829697,3.725,53.175,26.9943142409126,"Circalittoral sand"
"1500:133:217:4","Greater North Sea","Netherlands",18.6035650829697,3.775,53.175,27.3263193435139,"Circalittoral sand"
"1500:133:218:3","Greater North Sea","Netherlands",18.6035650829697,3.825,53.175,25.6378037780523,"Circalittoral sand"
"1500:133:218:4","Greater North Sea","Netherlands",18.6035650829697,3.875,53.175,27.8300001041757,"Circalittoral sand"
"1500:133:219:3","Greater North Sea","Netherlands",18.6035650829697,3.925,53.175,26.3763237256143,"Circalittoral sand"
"1500:133:219:4","Greater North Sea","Netherlands",18.6035650829735,3.975,53.175,28.7524479718672,"Circalittoral sand"
"1500:134:110:3","Greater North Sea","Netherlands",18.6035650829735,4.025,53.175,28.4573567766282,"Circalittoral sand"
